,id,mean_h,mean_s,mean_v,dominant_h,dominant_s,dominant_v,max_colorname
1338,7127275494214520070,0.3684857536764703,0.26256127450980365,0.6868932121459692,0.5647058823529412,0.3098039215686274,0.8274509803921568,gray
1339,7264146505454390560,0.6470588235294118,0.3450980392156862,0.2509803921568627,0.6470588235294118,0.3450980392156862,0.2509803921568627,violet
1340,7148082385895050501,0.3204282407407406,0.3480285777505445,0.16514203771786476,0.0,0.0,0.0,black
1341,7077931716437986566,0.5207099332788672,0.1276611860021786,0.3694078499455337,0.7490196078431373,0.1803921568627451,0.5372549019607843,gray
1342,6913933767472090370,0.6265420751633988,0.1374940427559912,0.7630897671568626,0.9254901960784314,0.0823529411764705,0.992156862745098,white
1343,6943571180729224453,0.7046892020697162,0.6649705541938995,0.9181661900871454,0.0392156862745098,0.388235294117647,0.7843137254901961,orange
1344,7223848578970569990,0.12437874455337661,0.15693295547385597,0.23033173338779928,0.0,0.0,0.0,black
1345,6985882687596727557,0.16132344430827872,0.1709852430555554,0.2987689780773419,0.0,0.0,0.0,black
1346,7270558986850667809,0.12955899373638324,0.5288645492919388,0.6437410641339868,0.0588235294117647,0.8549019607843137,0.8705882352941177,orange
1347,7145143609703009541,1.3008642258986927,1.162129799836601,1.2476562499999997,0.8745098039215686,0.3764705882352941,0.1176470588235294,yellow
1348,7183583825505684742,0.18558409279204607,0.38009959265396265,0.274857169980668,0.0,0.0,0.0,black
1349,7185247712411962629,0.14807751225490187,0.28831444035947706,0.4119451252723311,0.0549019607843137,0.192156862745098,0.5058823529411764,orange-yellow
1350,7238653393646931226,0.5362523828976031,0.25776186342592566,0.5821576286764704,0.592156862745098,0.2627450980392157,0.8588235294117647,violet
1351,7133181704948272389,0.18150148080065343,0.08490562023420475,0.4812363834422657,0.0823529411764705,0.0941176470588235,0.3529411764705882,gray
1352,7275766309940464929,0.5948069852941174,0.30520663126361625,0.4380914692265792,0.0,0.0,0.0,black
1353,7264992189959146784,0.21216695501730093,0.4994611447520183,0.1115333044982698,0.0313725490196078,0.6235294117647059,0.0313725490196078,black
1354,7203375032712613126,0.2050704656862744,0.26161151960784307,0.5366936444716776,0.1137254901960784,0.5058823529411764,0.5294117647058824,gray
1355,7217881207491644678,0.2825291053921567,0.2003165849673202,0.42766544117647054,0.0705882352941176,0.1568627450980392,0.2392156862745098,gray
1356,7277707040112332065,0.5665534790305004,0.2798219635076248,0.38042619825708,0.0,0.0,0.0,black
1357,7186033411302231302,0.30369646990740723,0.3443291292211328,0.5062602124183005,0.6392156862745098,0.1568627450980392,0.3450980392156862,gray
1358,7240042653818047770,0.30710103485838774,0.3906607434640522,0.2558580984477123,0.0,0.0,0.0,black
1359,7133226740243057925,0.23099809368191698,0.32016101579520684,0.5413760382625271,0.1058823529411764,0.2627450980392157,0.5450980392156862,yellow
1360,7292324691996364065,0.32513956971677554,0.12224562568082775,0.6457222732843136,0.0784313725490196,0.1686274509803921,0.5686274509803921,gray
1361,7284536481325141280,0.3163471030773418,0.14200154888344216,0.6516565393518516,0.0901960784313725,0.1450980392156863,0.5803921568627451,orange-yellow
1362,7281562753746111776,0.2542819818899779,0.541841979847494,0.6499272365196075,0.0470588235294117,0.6784313725490196,0.9725490196078432,orange
1363,7175835925849689349,0.21713856549564256,0.4201010178376905,0.5749451082516338,0.2274509803921568,0.5411764705882353,0.7098039215686275,yellow-green
1364,7269829181687483680,0.38766700307573954,0.4025212658592843,0.765387711457131,0.0,0.0,0.0,black
1365,6921307784835353857,0.4010944308278863,0.2626055283224396,1.5166360294117645,0.1372549019607843,0.0235294117647058,0.9882352941176472,white
1366,7267819656864435488,0.18143142060745834,0.41286043829296404,0.8457209967320259,0.0862745098039215,0.2352941176470588,0.8627450980392157,orange-yellow
1367,7175147926698609926,0.22455107911220037,0.2480102805010893,0.5592686206427016,0.0313725490196078,0.1647058823529411,0.8431372549019608,orange
1368,7187800775895076101,0.0,0.0,0.0,0.0,0.0,0.0,black
1369,7007359520863259910,0.6054308789488017,0.2092601102941175,0.6956137663398692,0.8784313725490196,0.0549019607843137,0.8980392156862745,gray
1370,7222234002432838939,0.8207592933006529,1.2399165134803918,1.495618872549019,0.1019607843137254,0.192156862745098,0.4705882352941176,yellow
1371,6950690030968950022,0.4644118498093679,0.22112013208060974,0.5389897365196076,0.7686274509803922,0.0705882352941176,0.5647058823529412,gray
1372,7066808719169817861,0.32820723684210495,0.33354456914344666,0.3755546955624353,0.0823529411764705,0.0941176470588235,0.7098039215686275,black
1373,7272139282662411552,0.7436959592864922,0.6983604813453158,0.5608089937363834,0.7215686274509804,0.8509803921568627,0.4764705882352941,violet-red
1374,7160649969005858054,0.20245949074074054,0.05790824142156839,0.2929227941176468,0.0,0.0,0.0,black
1375,7148133288090078469,0.3458290781590413,0.2396250340413942,0.5948784722222221,0.5882352941176471,0.1254901960784313,0.807843137254902,blue-violet
1376,7279741198024101152,0.2330690870098039,0.033785232843137225,0.6257927389705882,0.1372549019607843,0.0352941176470588,0.6235294117647059,gray
1377,7184717420634918149,0.27728970928649227,0.21634837962962958,0.44155262799564254,0.0823529411764705,0.2392156862745098,0.1372549019607843,gray
1378,7229331320185376026,0.5357519744008712,0.9662573188997818,1.0074014501633988,0.0784313725490196,0.4274509803921568,0.5294117647058824,orange-yellow
1379,7226674700863180058,0.2517054738562089,0.1587788500816991,0.21265105868736364,0.0,0.0,0.0,black
1380,7310231205503372576,0.22783820125272292,0.14889280364923724,0.48075427219498884,0.1019607843137254,0.1019607843137254,0.4941176470588235,gray
1381,7203249374195961094,0.34512527233115453,0.16450546364379062,0.34613077001633963,0.0,0.0,0.0,black
1382,7260159872358944027,0.1450980392156863,0.5450980392156862,0.9529411764705882,0.1450980392156863,0.5450980392156862,0.9529411764705882,yellow
1383,7227032219590659355,0.1364047181372548,0.17867349196623086,0.32081503608387785,0.0,0.0,0.0,black
1384,7238910169084677403,0.5055019403594769,0.5700542109204791,0.31105153867102375,0.9803921568627452,0.8862745098039215,0.3568627450980392,orange
1385,6942503855632452869,0.19477805010893234,0.6232102736928102,0.7842030909586055,0.0941176470588235,0.4509803921568627,0.4156862745098039,orange-yellow
1386,7164358707512478981,0.47192818967864886,0.13234060117102364,0.6892063248910671,0.6941176470588235,0.0235294117647058,0.992156862745098,white
1387,7279402674460626209,0.1367736417483656,0.07148480051742889,0.3009242238562088,0.0,0.0,0.0,black
1388,7226376956856569115,0.6824303853485838,0.47542721949891065,1.1074703839869282,0.0705882352941176,0.1411764705882353,0.3137254901960784,gray
1389,7013409322185149701,0.5263595281862745,0.2132472086056644,0.803081171704793,0.9215686274509804,0.0666666666666666,0.9568627450980391,white
1390,7275000587261857057,0.7106455950435728,0.8559819240196078,0.7049768518518517,0.0352941176470588,0.3784313725490196,0.2980392156862745,orange
1391,7243867097774771483,0.21523437499999976,0.2125063827614378,0.4340128846677558,0.0313725490196078,0.0862745098039215,0.8862745098039215,gray
1392,7042376171740351749,0.2802632250816991,0.15531556372549005,0.65362115332244,0.0431372549019607,0.1725490196078431,0.7803921568627451,orange-yellow
1393,7145467544390978822,0.3327061206427013,0.17640931372549,0.5391059027777777,0.1019607843137254,0.0901960784313725,0.6431372549019608,gray
