,id,platform,hashtag,n_clusters,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,dominant_r,dominant_g,dominant_b,dominant_h,dominant_s,dominant_v,black,gray,white,orange,orange-yellow,yellow,yellow-green,green,green-blue,blue,blue-violet,violet,violet-red,red,red-orange
0,7237951589099654442,tiktok,climatechange,6,0.5341251278220984,0.48751800646448823,0.4455783024314429,0.18755787037037025,0.23177466299019595,0.5443516816448801,0.6745098039215687,0.6249990727548228,0.5607689350249904,0.0941176470588235,0.1686274509803921,0.6745098039215687,0.0050998263888888,0.2238498263888888,0.0,0.0832248263888889,0.6780598958333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625
0,7206927762920197422,tiktok,climatechange,1,0.4784313725490196,0.4190330415903386,0.3489734717416379,0.0901960784313725,0.2705882352941176,0.4784313725490196,0.4784313725490196,0.4190330415903386,0.3489734717416379,0.0901960784313725,0.2705882352941176,0.4784313725490196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7122780389759929606,tiktok,climatechange,9,0.5425008300092911,0.4916297723718314,0.45579618655500764,0.2540445431644877,0.25393305759803897,0.5511616625816993,0.4568627450980392,0.3842705746658524,0.3063667820069204,0.0862745098039215,0.3294117647058823,0.4568627450980392,0.1138237847222222,0.40907118055555547,0.0,0.0091145833333332,0.44411892361111105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238715277777777,0.0,0.0
0,7203185178536299822,tiktok,climatechange,16,0.34792252390671724,0.4277261811539299,0.5241968277543135,0.5169045309095857,0.4583273760893244,0.5447018824891063,0.0232679738562091,0.1918923490965013,0.3490196078431372,0.5803921568627451,0.9333333333333332,0.3490196078431372,0.1137152777777777,0.211263020833333,0.0,0.1019965277777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0950520833333333,0.4779730902777777,0.0,0.0,0.0
0,7230079420495596843,tiktok,climatechange,7,0.5501151349452699,0.4125952443661688,0.3616759946761929,0.27493829997276686,0.37125629765795204,0.552172691993464,0.3140913223420857,0.2509496347558631,0.3215686274509804,0.8156862745098039,0.2196078431372549,0.3215686274509804,0.0,0.0250651041666666,0.0,0.23046875,0.2177734375,0.2515190972222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751736111111111,0.0
0,7194630977073745195,tiktok,climatechange,10,0.5914258238017428,0.5379089362861316,0.43775620381835273,0.16053538602941161,0.3450129357298474,0.6253174360021785,0.8,0.7736839677047289,0.7027450980392157,0.1215686274509803,0.1215686274509803,0.8,0.0861545138888889,0.0,0.0,0.2338324652777777,0.25846354166666663,0.3330078124999999,0.0,0.0,0.0885416666666666,0.0,0.0,0.0,0.0,0.0,0.0
0,7103101591980444933,tiktok,climatechange,5,0.525757994191525,0.5089558273056114,0.5075983138241199,0.1912411492374727,0.05458877995642694,0.5258476307189542,0.4627450980392157,0.4450679150552954,0.4409688581314879,0.0313725490196078,0.0470588235294117,0.4627450980392157,0.0232204861111111,0.9767795138888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7237919574388133147,tiktok,climatechange,7,0.11792365015859271,0.14861754522911622,0.1885260026191848,0.48660513684640516,0.41898063044662304,0.19891365400326785,0.0481199538638984,0.0626186308433408,0.0823529411764705,0.596078431372549,0.4156862745098039,0.0823529411764705,0.771484375,0.0435112847222222,0.0,0.0147569444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0861545138888889,0.0840928819444444,0.0,0.0,0.0
0,7132801730915339525,tiktok,climatechange,6,0.21956944144079193,0.2695336720628755,0.29132570647083317,0.24558057598039212,0.1511416632625272,0.2982166564542483,0.0,0.0,0.0,0.0,0.0,0.0,0.5205078125,0.0238715277777777,0.0,0.0,0.0,0.0,0.0,0.0,0.1376953125,0.0,0.3179253472222222,0.0,0.0,0.0,0.0
0,7121782865456565510,tiktok,climatechange,4,0.18500552468411754,0.18783016926249313,0.2302384513127285,0.6626334538052508,0.4959636714855433,0.2302384513127285,0.0039215686274509,0.0039215686274509,0.0117647058823529,0.6666666666666666,0.6666666666666666,0.0117647058823529,0.657176906779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342823093220339,0.0,0.0,0.0
0,7284316139633577259,tiktok,climatechange,11,0.4497624486866225,0.47993905324168307,0.4166992112212371,0.34193304057734186,0.2296594158496731,0.49968086192810457,0.3959020286315218,0.4705882352941176,0.3229527104959631,0.2509803921568627,0.3137254901960784,0.4705882352941176,0.0283203125,0.4193793402777777,0.0,0.0,0.0,0.2062717013888889,0.2099609375,0.0,0.0,0.0,0.0,0.1054687499999999,0.0,0.0,0.0305989583333333
0,7091698063152139566,tiktok,climatechange,7,0.5025496703992054,0.4596311481820717,0.43047278131384226,0.23496902233115458,0.23516518586601298,0.5217528764978212,0.5725490196078431,0.5380772101228034,0.4715109573241061,0.1098039215686274,0.1764705882352941,0.5725490196078431,0.0,0.25032552083333326,0.0,0.1806640625,0.1009114583333332,0.4447699652777778,0.0,0.0,0.0,0.0,0.0,0.0233289930555555,0.0,0.0,0.0
0,7166773781703167234,tiktok,climatechange,15,0.401797978086451,0.36578113215081287,0.34180565180985556,0.2644837622549015,0.23133255038126332,0.4141701559095859,0.6745098039215687,0.5985788271479295,0.5687043444828912,0.0470588235294117,0.1568627450980392,0.6745098039215687,0.1526692708333332,0.3082682291666664,0.0,0.018663194444444302,0.3934461805555556,0.0,0.115234375,0.0,0.0,0.01171875,0.0,0.0,0.0,0.0,0.0
0,7178960888144252203,tiktok,climatechange,13,0.4540191833858205,0.3992409018385964,0.38669587594986066,0.411820023148148,0.27616336465141594,0.47550423815359455,0.6754325259515571,0.6913250559739467,0.7176470588235294,0.6039215686274509,0.0588235294117647,0.7176470588235294,0.0354817708333333,0.5858289930555555,0.0372178819444444,0.0024956597222222,0.2603081597222221,0.0,0.0,0.0,0.0,0.0053168402777777,0.0,0.0733506944444444,0.0,0.0,0.0
0,7293612469988232466,tiktok,climatechange,13,0.5565544874135573,0.6076463944470198,0.556907172425591,0.4436470247821349,0.5923653662854028,0.8093541496459693,0.4518262206843521,0.5847162855915146,0.8862745098039215,0.615686274509804,0.4901960784313725,0.8862745098039215,0.0,0.0085720486111111,0.0,0.0032552083333333,0.06640624999999989,0.22265625,0.0732421874999999,0.0,0.0122612847222222,0.0,0.0770399305555555,0.5365668402777777,0.0,0.0,0.0
0,7287413595544112390,tiktok,climatechange,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7155586485599685893,tiktok,climatechange,12,0.5256250854764883,0.4488516524917829,0.4427856009574309,0.5936002178649238,0.3820482706971676,0.5865774782135076,0.6781391772395233,0.7214050704480178,0.8313725490196079,0.6196078431372549,0.1843137254901961,0.8313725490196079,0.0,0.0869140625,0.04296875,0.27376302083333326,0.1592881944444444,0.033962673611111,0.0,0.0,0.0,0.0,0.0,0.40310329861111105,0.0,0.0,0.0
0,7213814692903423278,tiktok,climatechange,9,0.47119569433686237,0.5137171687242273,0.4684269673687908,0.33757148692810435,0.5032675483387797,0.6009978383714594,0.156715109573241,0.1725490196078431,0.0690196078431372,0.192156862745098,0.6,0.1725490196078431,0.0,0.0549045138888888,0.0,0.0004340277777777,0.0,0.3402777777777777,0.2815755208333333,0.0,0.0,0.0,0.0,0.3228081597222222,0.0,0.0,0.0
0,7162364929939606830,tiktok,climatechange,12,0.44604442502082503,0.3695212674101902,0.35945008720800553,0.2422049462145965,0.2963618259803919,0.4678666258169932,0.5450980392156862,0.4717895831919849,0.4275278738946558,0.0627450980392156,0.2156862745098039,0.5450980392156862,0.0162760416666666,0.1077473958333332,0.0,0.14529079861111088,0.5978732638888888,0.0,0.0,0.0,0.0,0.0036892361111111,0.0,0.1248914930555555,0.0,0.0,0.0042317708333333
0,7002318744189979910,tiktok,climatechange,14,0.2864306329732247,0.24290872470531993,0.2902713277777148,0.6097869008714595,0.2992055589596947,0.3273948120915031,0.2342476423095189,0.2270818915801614,0.2705882352941176,0.6941176470588235,0.1607843137254902,0.2705882352941176,0.2830946180555554,0.4422743055555554,0.0,0.1083984375,0.0,0.0,0.0,0.0,0.0,0.0045572916666666,0.0109592013888888,0.0695529513888889,0.0,0.0,0.0811631944444444
0,7310594282870689025,tiktok,climatechange,10,0.5012618959360463,0.5456996384466255,0.6125299179684849,0.4178206699346403,0.44252663739106735,0.708019301470588,0.4996078431372548,0.706888119953864,0.8666666666666667,0.5725490196078431,0.4235294117647059,0.8666666666666667,0.0,0.0,0.0,0.0157335069444444,0.3331163194444443,0.0,0.0,0.0106336805555555,0.0,0.0,0.4140625,0.2184244791666666,0.0,0.0080295138888888,0.0
0,7239013838220201262,tiktok,climatechange,10,0.4844525025764662,0.4525809102692402,0.44382514243202076,0.3187746800108931,0.18102702886710229,0.5105200674019607,0.6055670895809304,0.6324743876789469,0.6627450980392157,0.5882352941176471,0.0862745098039215,0.6627450980392157,0.0,0.583550347222222,0.0,0.1353081597222222,0.28114149305555547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7174614704051014955,tiktok,climatechange,9,0.27712043678446313,0.29943046293312264,0.34549591827191256,0.3145424836601305,0.14045138888888867,0.3563529752178647,0.0,0.0,0.0,0.0,0.0,0.0,0.4691840277777778,0.0482855902777776,0.0,0.0239800347222221,0.0,0.0,0.0,0.0,0.0,0.025173611111111,0.0,0.4333767361111111,0.0,0.0,0.0
0,7187336650995797253,tiktok,climatechange,3,0.07481679388803451,0.10141734093756044,0.12620421432461873,0.18767020697167755,0.13959312023420475,0.12620421432461873,0.0,0.0,0.0,0.0,0.0,0.0,0.6766493055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273220486111111,0.0960286458333333,0.0,0.0,0.0
0,7108516218063031594,tiktok,climatechange,17,0.052879769643023,0.09838990306330131,0.12686402471287422,0.1949699584694986,0.22930155569172092,0.13520348243464034,0.0,0.0,0.0,0.0,0.0,0.0,0.8109809027777775,0.0366753472222221,0.0,0.0023871527777777,0.0,0.0,0.0,0.0,0.0,0.0,0.021484375,0.1029730902777777,0.0200737847222222,0.0,0.0054253472222222
0,7260967522151976238,tiktok,climatechange,7,0.5902299696430858,0.6241241106244015,0.6339397323812421,0.24083180147058825,0.3070899714052287,0.6895229098583877,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1027560763888889,0.2468532986111111,0.2148437499999999,0.0,0.005859375,0.0,0.0,0.0,0.0,0.4296875,0.0,0.0,0.0,0.0
0,7309192663448784161,tiktok,climatechange,8,0.3904921094835634,0.25065421342548616,0.3227522334217231,0.7313436138344227,0.5510501770152504,0.46285147739651417,0.4392156862745098,0.0396155324875048,0.1054320284053645,0.9725490196078432,0.9098039215686274,0.4392156862745098,0.1963975694444444,0.0,0.0,0.4210069444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833767361111111,0.1469184027777778,0.0,0.0523003472222222
0,7112657224958283050,tiktok,climatechange,13,0.10925391675658375,0.09030486933411314,0.13349066741938356,0.48810548890608846,0.6215705086859302,0.16305496431028518,0.01519415609381,0.0254019947079177,0.1019607843137254,0.6470588235294118,0.8509803921568627,0.1019607843137254,0.7628837719298245,0.1714638157894735,0.0,0.0422149122807015,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7105971866510069034,tiktok,climatechange,1,0.5071895424836601,0.6197616301422528,0.6666666666666666,0.5490196078431373,0.2392156862745098,0.6666666666666666,0.5071895424836601,0.6197616301422528,0.6666666666666666,0.5490196078431373,0.2392156862745098,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,7217198578161257733,tiktok,climatechange,10,0.12541349651764774,0.10200020992193168,0.09669577412015357,0.07730800653594763,0.1915492238562091,0.1499451082516339,0.0,0.0,0.0,0.0,0.0,0.0,0.657986111111111,0.0707465277777777,0.0,0.0,0.2194010416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0518663194444444,0.0,0.0,0.0
0,7215601595764018437,tiktok,climatechange,3,0.16650534550012813,0.162967013947784,0.15627086036620527,0.357040185866013,0.25270756740196076,0.18532603145424836,0.115755478662053,0.1367544609539317,0.1529411764705882,0.5725490196078431,0.2431372549019607,0.1529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7189442575470710059,tiktok,climatechange,8,0.2636069462230776,0.19306402418674432,0.2078385467905443,0.831906573393246,0.16607009123093663,0.2647258816721131,0.0823529411764705,0.0723414071510957,0.0775238482936427,0.9137254901960784,0.1215686274509803,0.0823529411764705,0.6272786458333333,0.2754991319444444,0.0,0.0972222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7154104814861815082,tiktok,climatechange,7,0.18582972227562022,0.19125833287787736,0.20344504016884513,0.6137680419389977,0.09114625885076244,0.2046181406590412,0.1534179161860822,0.1566387588484067,0.1686274509803921,0.6313725490196078,0.0901960784313725,0.1686274509803921,0.0,0.9653862847222222,0.024197048611111,0.0026041666666666,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0
0,7208983138746371371,tiktok,climatechange,2,1.2918108419838523,1.3602008277359385,1.3725490196078431,1.0509803921568628,0.1176470588235294,1.3725490196078431,0.6459054209919262,0.6801004138679693,0.6862745098039216,0.5254901960784314,0.0588235294117647,0.6862745098039216,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7192995556283747590,tiktok,climatechange,5,0.61188352094971,0.5260398417809389,0.5421982134785703,0.5302921602668844,0.15791122004357291,0.6191682836328976,0.4862745098039215,0.4443214148404459,0.4798581541036253,0.8588235294117647,0.0862745098039215,0.4862745098039215,0.0,0.2721354166666667,0.0,0.5498046874999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780598958333333,0.0,0.0
0,7188947528409255173,tiktok,climatechange,10,0.9426071035712758,0.9226348945808297,0.9166148998358472,0.09346447780501069,0.04942725354030481,0.9456844022331152,1.0,1.0,1.0,0.0,0.0,1.0,0.0013020833333333,0.0210503472222222,0.8563368055555555,0.0026041666666666,0.1057942708333332,0.0,0.0,0.0,0.0,0.0,0.0040147569444444,0.0,0.0,0.0,0.0088975694444444
0,7155539942368759083,tiktok,climatechange,3,0.37638058290646126,0.4249418861570964,0.26076194986436835,0.20518875953159035,0.44783326525054457,0.4342328771786492,0.2610901689395482,0.3058823529411765,0.1403460207612457,0.2117647058823529,0.5411764705882353,0.3058823529411765,0.0,0.0,0.0,0.0,0.0,0.1885850694444444,0.8114149305555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7086433799466224923,tiktok,climatechange,20,0.4755481796217137,0.42510475769123446,0.3960359334205292,0.3803353077342044,0.522178308823529,0.5769614651416117,0.1231926182237602,0.0041983852364475,0.1529411764705882,0.8,0.9725490196078432,0.1529411764705882,0.1877604166666664,0.0927083333333332,0.0792534722222222,0.2380208333333332,0.1368055555555554,0.0,0.0,0.0631076388888888,0.0,0.0280381944444444,0.0672743055555555,0.0,0.0659722222222222,0.0,0.0410590277777777
0,7178999720537230634,tiktok,climatechange,6,0.47499094398788916,0.4401824833703665,0.4216709956365763,0.24814687159586038,0.15633680555555546,0.4865132250816992,0.6196078431372549,0.5827315285975982,0.5467128027681661,0.0823529411764705,0.1176470588235294,0.6196078431372549,0.0,0.38498263888888884,0.0,0.0,0.5707465277777777,0.0,0.0,0.0,0.0,0.0,0.0194227430555555,0.0,0.0,0.0,0.0248480902777777
0,7167280739405368582,tiktok,climatechange,10,0.6588544369953862,0.9973476650351923,1.071016225730488,0.5921058006535947,0.7837588507625273,1.1375221269063178,0.2784313725490196,0.2659838523644752,0.2161937716262976,0.1333333333333333,0.2235294117647059,0.2784313725490196,0.0,1.0627170138888888,0.1161024305555554,0.0,0.0,0.0,0.0,0.0,0.0,0.1885850694444444,0.6325954861111112,0.0,0.0,0.0,0.0
0,7203034396495072517,tiktok,climatechange,12,0.5085283614973846,0.4965834227656122,0.4846034985797631,0.30023318355119805,0.14206409994553365,0.525002553104575,0.7803921568627451,0.7533169595404482,0.7314263744713572,0.0745098039215686,0.0627450980392156,0.7803921568627451,0.0286458333333333,0.8031684027777776,0.0,0.0,0.0501302083333333,0.0,0.1013454861111111,0.0,0.0,0.0,0.0,0.0054253472222222,0.0,0.0,0.0112847222222222
0,7159581953094733098,tiktok,climatechange,9,0.7489508953475661,0.7804128798265748,0.801306235146644,0.3257650803376905,0.08040236928104555,0.8063695703976034,0.7785467128027681,0.8444941990637085,0.8823529411764706,0.5607843137254902,0.1176470588235294,0.8823529411764706,0.0004340277777777,0.4716796874999999,0.0,0.0032552083333333,0.0,0.0,0.0,0.0,0.0,0.0033637152777777,0.5150824652777778,0.0,0.0,0.0061848958333333,0.0
0,7205653544488291630,tiktok,climatechange,4,0.48129372149867566,0.4852750399583934,0.49042990364518546,0.3766352634803921,0.1470669083605664,0.5218898931100218,0.3607843137254902,0.3510468824207884,0.3056055363321799,0.1372549019607843,0.1529411764705882,0.3607843137254902,0.0,0.5887586805555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4112413194444444,0.0,0.0,0.0
0,7070730346584755457,tiktok,climatechange,2,0.34981192129629624,0.258737807723211,0.2491653520877465,0.4107847392429194,0.29344532952069713,0.34981192129629624,0.3529411764705882,0.2535151638510075,0.2339100346020761,0.0274509803921568,0.3372549019607843,0.3529411764705882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7086564660941556998,tiktok,climatechange,12,0.3055361960769295,0.40086943784303475,0.6331368650676281,0.5707782820159314,0.8317492915134804,0.7689620672487745,0.0,0.5779930795847751,0.9098039215686274,0.5607843137254902,1.0,0.9098039215686274,0.0,0.03094482421875,0.0,0.17828369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52679443359375,0.0,0.00360107421875,0.2603759765625
0,7255685433965808938,tiktok,climatechange,9,0.35072740452390094,0.30315684943479504,0.28642492631824606,0.1850243395969497,0.1805861928104574,0.35139569716775587,0.0,0.0,0.0,0.0,0.0,0.0,0.2578125,0.4622395833333331,0.0576171875,0.0174696180555555,0.2048611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7231315817407860014,tiktok,climatechange,6,0.5899191897150856,0.5724645212696284,0.4978876747458241,0.2531960614106752,0.1727383748638343,0.5952520765250543,0.8156862745098039,0.786521021326639,0.7165244136870434,0.1176470588235294,0.1215686274509803,0.8156862745098039,0.0,0.2089843749999998,0.0,0.0,0.0,0.6770833333333333,0.1139322916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7241997046977154331,tiktok,climatechange,8,0.3464756453258926,0.29278906202883864,0.27529884673095806,0.3205810014978212,0.3197869859749454,0.3663726341230935,0.2862745098039215,0.1822647398059569,0.0898116109188773,0.0784313725490196,0.6862745098039216,0.2862745098039215,0.24262152777777768,0.0423177083333333,0.0,0.0,0.5837673611111109,0.0,0.0,0.0,0.0,0.0,0.0,0.1312934027777777,0.0,0.0,0.0
0,7310956528423505170,tiktok,climatechange,15,0.4464252130590798,0.5524237412890153,0.5519037633684128,0.4756986996187362,0.31246212894880154,0.6174428104575164,0.6593464052287582,0.7520307574009997,0.8666666666666667,0.592156862745098,0.2392156862745098,0.8666666666666667,0.088650173611111,0.1409505208333332,0.0,0.0084635416666666,0.013671875,0.0,0.0,0.2007378472222222,0.0,0.0,0.15180121527777768,0.3957248263888889,0.0,0.0,0.0
0,7214741644069932293,tiktok,climatechange,7,0.5135992416778802,0.4557432293747627,0.43271472019779966,0.2663828465413943,0.21043709150326784,0.5313474434912853,0.2489504036908881,0.2628107741366443,0.2980392156862745,0.6196078431372549,0.1647058823529411,0.2980392156862745,0.0,0.6286892361111112,0.1223958333333333,0.1494140624999999,0.0995008680555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7092160169307688238,tiktok,climatechange,6,0.5321517865724721,0.5101508797050153,0.4741014540347728,0.19969915917755976,0.17262774033224387,0.5416904956427014,0.5450980392156862,0.5127316642920143,0.4617301038062283,0.1019607843137254,0.1529411764705882,0.5450980392156862,0.0855034722222221,0.1306423611111111,0.0,0.0,0.039822048611110994,0.7440321180555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7086645161878474011,tiktok,climatechange,15,0.2988011281522251,0.3200852616193054,0.3123870655835141,0.11003327546296279,0.09879791326252711,0.347709439678649,0.0,0.0,0.0,0.0,0.0,0.0,0.6006944444444443,0.0107421874999999,0.1860894097222222,0.07519531249999989,0.0,0.0166015625,0.0,0.0588107638888888,0.0,0.0,0.0,0.0518663194444444,0.0,0.0,0.0
0,7160375458574470406,tiktok,climatechange,14,0.48750547817125994,0.2368817085890167,0.41850025768589505,0.67464086328976,0.5912811478758166,0.5980975115740739,0.6549019607843137,0.4329151231426827,0.4160553633217992,0.0117647058823529,0.3647058823529411,0.6549019607843137,0.046657986111110994,0.0,0.0,0.5285373263888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452256944444443,0.0,0.0,0.1795789930555555
0,7261583355672644890,tiktok,climatechange,14,0.4343012985555139,0.3589602697664673,0.3455059390846719,0.35868481072984715,0.23175891884531566,0.44488187636165555,0.5372549019607843,0.4692150078024289,0.4424452133794694,0.0470588235294117,0.1764705882352941,0.5372549019607843,0.0655381944444443,0.36024305555555547,0.0,0.1156684027777776,0.43359375,0.0,0.0122612847222222,0.0,0.0092230902777777,0.0,0.0034722222222222,0.0,0.0,0.0,0.0
0,7257694289268919595,tiktok,climatechange,12,0.36717408869184914,0.336514629122346,0.3325153052189893,0.2030152165032676,0.15195269948257045,0.3809632012527231,0.3568627450980392,0.2998140986498405,0.2798923490965013,0.0431372549019607,0.2156862745098039,0.3568627450980392,0.0789930555555554,0.421875,0.0,0.0145399305555554,0.4313151041666667,0.0,0.0,0.0,0.0,0.0200737847222221,0.0,0.033203125,0.0,0.0,0.0
0,7205083435285695745,tiktok,climatechange,6,0.38631758091000423,0.38844288123107695,0.24798890428702472,0.18084812538296563,0.40135115081188716,0.38856177236519607,0.3119162313137481,0.3137254901960784,0.1599384851980007,0.1686274509803921,0.4901960784313725,0.3137254901960784,0.00018310546875,0.01776123046875,0.0,0.0,0.0,0.9820556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7228620638607428890,tiktok,climatechange,7,0.35506902927292905,0.3981055080625097,0.25270330889027715,0.27141884531590404,0.3843150020424836,0.4029790475217863,0.1126364972748037,0.1725490196078431,0.1008227604767397,0.3058823529411765,0.4156862745098039,0.1725490196078431,0.0,0.0,0.0,0.0,0.0,0.25520833333333326,0.39225260416666663,0.2676866319444444,0.0,0.0,0.04296875,0.0,0.0418836805555555,0.0,0.0
0,7253709918073539867,tiktok,climatechange,14,0.5234864753874042,0.5156853844667268,0.5260311124602023,0.27020909926470554,0.13982077205882332,0.5579627076525051,0.4313725490196078,0.4110726643598615,0.3975394079200308,0.0666666666666666,0.0784313725490196,0.4313725490196078,0.0,0.5858289930555555,0.2124565972222221,0.0430772569444444,0.0,0.0,0.0,0.0,0.0,0.0393880208333331,0.0,0.0,0.1192491319444444,0.0,0.0
0,7088989640534789377,tiktok,climatechange,16,0.36123949055384674,0.6724803835581714,0.6865639572229636,0.7113442946623092,0.7448308142701522,0.7265165441176471,0.1595386389850057,0.382789605807721,0.4470588235294118,0.5372549019607843,0.6431372549019608,0.4470588235294118,0.5937499999999996,0.0,0.0,0.0,0.0026041666666666,0.0,0.0,0.0,0.5692274305555556,0.0,0.8344184027777778,0.0,0.0,0.0,0.0
0,7272725341884402949,tiktok,climatechange,15,0.5755214607629541,0.49081282317729696,0.4532276586957189,0.3741408803104572,0.286357060185185,0.598861740876906,0.6823529411764706,0.651218128774001,0.62080738177624,0.0823529411764705,0.0901960784313725,0.6823529411764706,0.0862630208333332,0.5498046874999998,0.0,0.0770399305555555,0.1382378472222222,0.0936414930555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550130208333333
0,6992513609523891462,tiktok,climatechange,18,0.9778533073864878,0.8629913189732832,0.7918540437721285,0.5952920751633983,0.6096796704793026,1.0171228213507624,0.3450980392156862,0.3165349073885609,0.2395386389850057,0.1215686274509803,0.3058823529411765,0.3450980392156862,0.016710069444444198,0.6501736111111109,0.0,0.3268229166666666,0.318142361111111,0.6065538194444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0815972222222222,0.0,0.0
0,7136677420274289966,tiktok,climatechange,7,0.41102494967213454,0.5631777924308901,0.6724607205695459,0.5132348686002178,0.4182181032135075,0.6796070772058824,0.5164167627835448,0.7250641156116427,0.9019607843137256,0.5764705882352941,0.4274509803921568,0.9019607843137256,0.0,0.2166883680555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601996527777778,0.0231119791666666,0.0,0.0,0.0
0,6994676579125267717,tiktok,climatechange,8,0.4523732305149727,0.47515255295537406,0.5413967484461104,0.5266765386710239,0.2748872378812635,0.5725528492647058,0.4450288350634371,0.5206290793133863,0.6235294117647059,0.596078431372549,0.2862745098039215,0.6235294117647059,0.0,0.33007812499999994,0.0,0.0980902777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718315972222222,0.0,0.0,0.0
0,7242162834715594027,tiktok,climatechange,6,0.7225562534041394,0.63564099639279,0.6008727783965694,0.06886063453159036,0.25255906181917204,0.7225562534041394,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4191623263888889,0.0149739583333333,0.5424262152777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375
0,7205864803376631086,tiktok,climatechange,7,0.6909127904752768,0.7202935200030443,0.7778142134898536,0.5522848690257353,0.14291202320772056,0.7897149777879902,0.700961168781238,0.7469887147477215,0.8313725490196079,0.6078431372549019,0.1568627450980392,0.8313725490196079,0.0,0.2103271484375,0.0,0.0,0.0955810546875,0.0081787109375,0.0,0.0,0.0,0.0,0.02105712890625,0.66485595703125,0.0,0.0,0.0
0,7316616670041165064,tiktok,climatechange,13,0.4287071298110265,0.38019759845619305,0.3468478843999792,0.3627238221677557,0.2910777505446622,0.45652828839869264,0.6392156862745098,0.4038781464142749,0.2882737408688965,0.0549019607843137,0.5490196078431373,0.6392156862745098,0.0597873263888888,0.4491102430555554,0.0,0.0581597222222222,0.25086805555555547,0.0,0.0,0.1040581597222222,0.0,0.0,0.0780164930555555,0.0,0.0,0.0,0.0
0,7258077302855273774,tiktok,climatechange,10,0.4883326319510407,0.4796642153917987,0.5159046903191142,0.5860383476307188,0.10982094226579503,0.5269109987745098,0.5565859284890428,0.564375873532804,0.611764705882353,0.6431372549019608,0.0901960784313725,0.611764705882353,0.0981987847222221,0.4632161458333333,0.0,0.0116102430555555,0.0,0.0,0.0,0.0,0.0,0.0130208333333333,0.0,0.4139539930555556,0.0,0.0,0.0
